-2.20644e+06, -6.61528e+06, -1.1012e+07, -1.53884e+07, -1.97365e+07, -2.40482e+07, -2.83153e+07, -3.25298e+07, -3.66836e+07, -4.07686e+07, -4.47767e+07, -4.86999e+07, -5.25301e+07, -5.62594e+07, -5.98797e+07, -6.33831e+07, -6.67618e+07, -7.00078e+07, -7.31135e+07, -7.60712e+07, -7.88734e+07, -8.15126e+07, -8.39815e+07, -8.6273e+07, -8.83803e+07, -9.02964e+07, -9.20151e+07, -9.353e+07, -9.48353e+07, -9.59254e+07, -9.67949e+07, -9.74391e+07, -9.78536e+07, -9.80345e+07, -9.79782e+07, -9.76819e+07, -9.71432e+07, -9.63604e+07, -9.53325e+07, -9.4059e+07, -9.25402e+07, -9.07773e+07, -8.87719e+07, -8.65268e+07, -8.40454e+07, -8.1332e+07, -7.83916e+07, -7.52303e+07, -7.18548e+07, -6.8273e+07, -6.44933e+07, -6.05251e+07, -5.63787e+07, -5.2065e+07, -4.75958e+07, -4.29835e+07, -3.82412e+07, -3.33828e+07, -2.84225e+07, -2.33751e+07, -1.82558e+07, -1.30803e+07, -7.86438e+06, -2.62417e+06, 2.62417e+06, 7.86438e+06, 1.30803e+07, 1.82558e+07, 2.33751e+07, 2.84225e+07, 3.33828e+07, 3.82412e+07, 4.29835e+07, 4.75958e+07, 5.2065e+07, 5.63787e+07, 6.05251e+07, 6.44933e+07, 6.8273e+07, 7.18548e+07, 7.52303e+07, 7.83916e+07, 8.1332e+07, 8.40454e+07, 8.65268e+07, 8.87719e+07, 9.07773e+07, 9.25402e+07, 9.4059e+07, 9.53325e+07, 9.63604e+07, 9.71432e+07, 9.76819e+07, 9.79782e+07, 9.80345e+07, 9.78536e+07, 9.74391e+07, 9.67949e+07, 9.59254e+07, 9.48353e+07, 9.353e+07, 9.20151e+07, 9.02964e+07, 8.83803e+07, 8.6273e+07, 8.39815e+07, 8.15126e+07, 7.88734e+07, 7.60712e+07, 7.31135e+07, 7.00078e+07, 6.67618e+07, 6.33831e+07, 5.98797e+07, 5.62594e+07, 5.25301e+07, 4.86999e+07, 4.47767e+07, 4.07686e+07, 3.66836e+07, 3.25298e+07, 2.83153e+07, 2.40482e+07, 1.97365e+07, 1.53884e+07, 1.1012e+07, 6.61528e+06, 2.20644e+06
-2.21049e+06, -6.62743e+06, -1.10322e+07, -1.54168e+07, -1.9773e+07, -2.40927e+07, -2.83679e+07, -3.25905e+07, -3.67524e+07, -4.08455e+07, -4.48616e+07, -4.87929e+07, -5.26311e+07, -5.63683e+07, -5.99966e+07, -6.35079e+07, -6.68944e+07, -7.01482e+07, -7.32615e+07, -7.62268e+07, -7.90364e+07, -8.16828e+07, -8.41589e+07, -8.64574e+07, -8.85713e+07, -9.0494e+07, -9.22188e+07, -9.37397e+07, -9.50506e+07, -9.61458e+07, -9.70202e+07, -9.76689e+07, -9.80873e+07, -9.82716e+07, -9.82182e+07, -9.79242e+07, -9.73873e+07, -9.66056e+07, -9.55781e+07, -9.43043e+07, -9.27844e+07, -9.10197e+07, -8.90117e+07, -8.67632e+07, -8.42775e+07, -8.15589e+07, -7.86125e+07, -7.54444e+07, -7.20612e+07, -6.84708e+07, -6.46818e+07, -6.07034e+07, -5.6546e+07, -5.22205e+07, -4.77388e+07, -4.31134e+07, -3.83574e+07, -3.34847e+07, -2.85095e+07, -2.34469e+07, -1.83121e+07, -1.31207e+07, -7.8887e+06, -2.63229e+06, 2.63229e+06, 7.8887e+06, 1.31207e+07, 1.83121e+07, 2.34469e+07, 2.85095e+07, 3.34847e+07, 3.83574e+07, 4.31134e+07, 4.77388e+07, 5.22205e+07, 5.6546e+07, 6.07034e+07, 6.46818e+07, 6.84708e+07, 7.20612e+07, 7.54444e+07, 7.86125e+07, 8.15589e+07, 8.42775e+07, 8.67632e+07, 8.90117e+07, 9.10197e+07, 9.27844e+07, 9.43043e+07, 9.55781e+07, 9.66056e+07, 9.73873e+07, 9.79242e+07, 9.82182e+07, 9.82716e+07, 9.80873e+07, 9.76689e+07, 9.70202e+07, 9.61458e+07, 9.50506e+07, 9.37397e+07, 9.22188e+07, 9.0494e+07, 8.85713e+07, 8.64574e+07, 8.41589e+07, 8.16828e+07, 7.90364e+07, 7.62268e+07, 7.32615e+07, 7.01482e+07, 6.68944e+07, 6.35079e+07, 5.99966e+07, 5.63683e+07, 5.26311e+07, 4.87929e+07, 4.48616e+07, 4.08455e+07, 3.67524e+07, 3.25905e+07, 2.83679e+07, 2.40927e+07, 1.9773e+07, 1.54168e+07, 1.10322e+07, 6.62743e+06, 2.21049e+06
-2.21859e+06, -6.65172e+06, -1.10727e+07, -1.54734e+07, -1.98458e+07, -2.41818e+07, -2.84732e+07, -3.2712e+07, -3.689e+07, -4.09992e+07, -4.50315e+07, -4.89788e+07, -5.28331e+07, -5.65863e+07, -6.02304e+07, -6.37575e+07, -6.71596e+07, -7.04289e+07, -7.35576e+07, -7.6538e+07, -7.93625e+07, -8.20235e+07, -8.45138e+07, -8.68262e+07, -8.89536e+07, -9.08893e+07, -9.26266e+07, -9.41593e+07, -9.54814e+07, -9.65872e+07, -9.74713e+07, -9.81288e+07, -9.85552e+07, -9.87464e+07, -9.86989e+07, -9.84096e+07, -9.78761e+07, -9.70966e+07, -9.60699e+07, -9.47955e+07, -9.32736e+07, -9.15052e+07, -8.9492e+07, -8.72366e+07, -8.47424e+07, -8.20136e+07, -7.90553e+07, -7.58734e+07, -7.24749e+07, -6.88674e+07, -6.50595e+07, -6.10607e+07, -5.68813e+07, -5.25323e+07, -4.80257e+07, -4.33739e+07, -3.85904e+07, -3.36889e+07, -2.86841e+07, -2.3591e+07, -1.84249e+07, -1.32017e+07, -7.93745e+06, -2.64856e+06, 2.64856e+06, 7.93745e+06, 1.32017e+07, 1.84249e+07, 2.3591e+07, 2.86841e+07, 3.36889e+07, 3.85904e+07, 4.33739e+07, 4.80257e+07, 5.25323e+07, 5.68813e+07, 6.10607e+07, 6.50595e+07, 6.88674e+07, 7.24749e+07, 7.58734e+07, 7.90553e+07, 8.20136e+07, 8.47424e+07, 8.72366e+07, 8.9492e+07, 9.15052e+07, 9.32736e+07, 9.47955e+07, 9.60699e+07, 9.70966e+07, 9.78761e+07, 9.84096e+07, 9.86989e+07, 9.87464e+07, 9.85552e+07, 9.81288e+07, 9.74713e+07, 9.65872e+07, 9.54814e+07, 9.41593e+07, 9.26266e+07, 9.08893e+07, 8.89536e+07, 8.68262e+07, 8.45138e+07, 8.20235e+07, 7.93625e+07, 7.6538e+07, 7.35576e+07, 7.04289e+07, 6.71596e+07, 6.37575e+07, 6.02304e+07, 5.65863e+07, 5.28331e+07, 4.89788e+07, 4.50315e+07, 4.09992e+07, 3.689e+07, 3.2712e+07, 2.84732e+07, 2.41818e+07, 1.98458e+07, 1.54734e+07, 1.10727e+07, 6.65172e+06, 2.21859e+06
-2.23074e+06, -6.68816e+06, -1.11334e+07, -1.55585e+07, -1.99552e+07, -2.43154e+07, -2.86311e+07, -3.28941e+07, -3.70964e+07, -4.12299e+07, -4.52864e+07, -4.92578e+07, -5.31361e+07, -5.69133e+07, -6.05813e+07, -6.41321e+07, -6.75577e+07, -7.08503e+07, -7.40021e+07, -7.70052e+07, -7.9852e+07, -8.2535e+07, -8.50467e+07, -8.738e+07, -8.95277e+07, -9.14829e+07, -9.3239e+07, -9.47896e+07, -9.61286e+07, -9.72502e+07, -9.8149e+07, -9.88198e+07, -9.92582e+07, -9.94599e+07, -9.94212e+07, -9.91391e+07, -9.8611e+07, -9.78348e+07, -9.68095e+07, -9.55343e+07, -9.40093e+07, -9.22355e+07, -9.02146e+07, -8.79489e+07, -8.54419e+07, -8.26978e+07, -7.97215e+07, -7.65192e+07, -7.30975e+07, -6.94643e+07, -6.56282e+07, -6.15987e+07, -5.73862e+07, -5.30018e+07, -4.84576e+07, -4.37662e+07, -3.89412e+07, -3.39966e+07, -2.89471e+07, -2.38079e+07, -1.85948e+07, -1.33236e+07, -8.01089e+06, -2.67308e+06, 2.67308e+06, 8.01089e+06, 1.33236e+07, 1.85948e+07, 2.38079e+07, 2.89471e+07, 3.39966e+07, 3.89412e+07, 4.37662e+07, 4.84576e+07, 5.30018e+07, 5.73862e+07, 6.15987e+07, 6.56282e+07, 6.94643e+07, 7.30975e+07, 7.65192e+07, 7.97215e+07, 8.26978e+07, 8.54419e+07, 8.79489e+07, 9.02146e+07, 9.22355e+07, 9.40093e+07, 9.55343e+07, 9.68095e+07, 9.78348e+07, 9.8611e+07, 9.91391e+07, 9.94212e+07, 9.94599e+07, 9.92582e+07, 9.88198e+07, 9.8149e+07, 9.72502e+07, 9.61286e+07, 9.47896e+07, 9.3239e+07, 9.14829e+07, 8.95277e+07, 8.738e+07, 8.50467e+07, 8.2535e+07, 7.9852e+07, 7.70052e+07, 7.40021e+07, 7.08503e+07, 6.75577e+07, 6.41321e+07, 6.05813e+07, 5.69133e+07, 5.31361e+07, 4.92578e+07, 4.52864e+07, 4.12299e+07, 3.70964e+07, 3.28941e+07, 2.86311e+07, 2.43154e+07, 1.99552e+07, 1.55585e+07, 1.11334e+07, 6.68816e+06, 2.23074e+06
-2.24693e+06, -6.73675e+06, -1.12144e+07, -1.56719e+07, -2.01009e+07, -2.44936e+07, -2.88417e+07, -3.31371e+07, -3.73717e+07, -4.15375e+07, -4.56262e+07, -4.96299e+07, -5.35404e+07, -5.73495e+07, -6.10493e+07, -6.46318e+07, -6.80889e+07, -7.14126e+07, -7.45951e+07, -7.76286e+07, -8.05053e+07, -8.32177e+07, -8.57581e+07, -8.81194e+07, -9.02942e+07, -9.22756e+07, -9.40569e+07, -9.56315e+07, -9.69932e+07, -9.8136e+07, -9.90545e+07, -9.97434e+07, -1.00198e+08, -1.00414e+08, -1.00387e+08, -1.00115e+08, -9.95938e+07, -9.88223e+07, -9.77989e+07, -9.65227e+07, -9.49938e+07, -9.3213e+07, -9.11818e+07, -8.89026e+07, -8.63786e+07, -8.36141e+07, -8.0614e+07, -7.73842e+07, -7.39317e+07, -7.02641e+07, -6.63903e+07, -6.23197e+07, -5.80629e+07, -5.36311e+07, -4.90366e+07, -4.42922e+07, -3.94116e+07, -3.44091e+07, -2.92997e+07, -2.40989e+07, -1.88226e+07, -1.34872e+07, -8.10938e+06, -2.70597e+06, 2.70597e+06, 8.10938e+06, 1.34872e+07, 1.88226e+07, 2.40989e+07, 2.92997e+07, 3.44091e+07, 3.94116e+07, 4.42922e+07, 4.90366e+07, 5.36311e+07, 5.80629e+07, 6.23197e+07, 6.63903e+07, 7.02641e+07, 7.39317e+07, 7.73842e+07, 8.0614e+07, 8.36141e+07, 8.63786e+07, 8.89026e+07, 9.11818e+07, 9.3213e+07, 9.49938e+07, 9.65227e+07, 9.77989e+07, 9.88223e+07, 9.95938e+07, 1.00115e+08, 1.00387e+08, 1.00414e+08, 1.00198e+08, 9.97434e+07, 9.90545e+07, 9.8136e+07, 9.69932e+07, 9.56315e+07, 9.40569e+07, 9.22756e+07, 9.02942e+07, 8.81194e+07, 8.57581e+07, 8.32177e+07, 8.05053e+07, 7.76286e+07, 7.45951e+07, 7.14126e+07, 6.80889e+07, 6.46318e+07, 6.10493e+07, 5.73495e+07, 5.35404e+07, 4.96299e+07, 4.56262e+07, 4.15375e+07, 3.73717e+07, 3.31371e+07, 2.88417e+07, 2.44936e+07, 2.01009e+07, 1.56719e+07, 1.12144e+07, 6.73675e+06, 2.24693e+06
-2.26718e+06, -6.79748e+06, -1.13156e+07, -1.58136e+07, -2.02832e+07, -2.47163e+07, -2.91049e+07, -3.34408e+07, -3.77159e+07, -4.19221e+07, -4.60512e+07, -5.00952e+07, -5.40459e+07, -5.78951e+07, -6.16348e+07, -6.52569e+07, -6.87533e+07, -7.21161e+07, -7.53372e+07, -7.84088e+07, -8.1323e+07, -8.40722e+07, -8.66487e+07, -8.90451e+07, -9.12541e+07, -9.32685e+07, -9.50814e+07, -9.66863e+07, -9.80766e+07, -9.92463e+07, -1.0019e+08, -1.00901e+08, -1.01376e+08, -1.0161e+08, -1.01599e+08, -1.01339e+08, -1.00827e+08, -1.00062e+08, -9.9041e+07, -9.77639e+07, -9.62303e+07, -9.44409e+07, -9.2397e+07, -9.0101e+07, -8.75559e+07, -8.4766e+07, -8.1736e+07, -7.8472e+07, -7.49808e+07, -7.12703e+07, -6.73491e+07, -6.32269e+07, -5.89145e+07, -5.44232e+07, -4.97654e+07, -4.49543e+07, -4.00038e+07, -3.49286e+07, -2.97438e+07, -2.44654e+07, -1.91096e+07, -1.36933e+07, -8.23343e+06, -2.74739e+06, 2.74739e+06, 8.23343e+06, 1.36933e+07, 1.91096e+07, 2.44654e+07, 2.97438e+07, 3.49286e+07, 4.00038e+07, 4.49543e+07, 4.97654e+07, 5.44232e+07, 5.89145e+07, 6.32269e+07, 6.73491e+07, 7.12703e+07, 7.49808e+07, 7.8472e+07, 8.1736e+07, 8.4766e+07, 8.75559e+07, 9.0101e+07, 9.2397e+07, 9.44409e+07, 9.62303e+07, 9.77639e+07, 9.9041e+07, 1.00062e+08, 1.00827e+08, 1.01339e+08, 1.01599e+08, 1.0161e+08, 1.01376e+08, 1.00901e+08, 1.0019e+08, 9.92463e+07, 9.80766e+07, 9.66863e+07, 9.50814e+07, 9.32685e+07, 9.12541e+07, 8.90451e+07, 8.66487e+07, 8.40722e+07, 8.1323e+07, 7.84088e+07, 7.53372e+07, 7.21161e+07, 6.87533e+07, 6.52569e+07, 6.16348e+07, 5.78951e+07, 5.40459e+07, 5.00952e+07, 4.60512e+07, 4.19221e+07, 3.77159e+07, 3.34408e+07, 2.91049e+07, 2.47163e+07, 2.02832e+07, 1.58136e+07, 1.13156e+07, 6.79748e+06, 2.26718e+06
-2.29147e+06, -6.87036e+06, -1.14371e+07, -1.59836e+07, -2.05018e+07, -2.49836e+07, -2.94208e+07, -3.38053e+07, -3.8129e+07, -4.23838e+07, -4.65614e+07, -5.06538e+07, -5.46528e+07, -5.85502e+07, -6.23378e+07, -6.60076e+07, -6.95514e+07, -7.29612e+07, -7.62288e+07, -7.93463e+07, -8.23058e+07, -8.50994e+07, -8.77195e+07, -9.01583e+07, -9.24085e+07, -9.44628e+07, -9.63141e+07, -9.79556e+07, -9.93806e+07, -1.00583e+08, -1.01557e+08, -1.02296e+08, -1.02796e+08, -1.03052e+08, -1.03059e+08, -1.02814e+08, -1.02314e+08, -1.01557e+08, -1.00539e+08, -9.92616e+07, -9.77227e+07, -9.59232e+07, -9.38644e+07, -9.15484e+07, -8.89782e+07, -8.61578e+07, -8.30921e+07, -7.9787e+07, -7.62494e+07, -7.2487e+07, -6.85088e+07, -6.43245e+07, -5.9945e+07, -5.53818e+07, -5.06476e+07, -4.57559e+07, -4.07209e+07, -3.55575e+07, -3.02815e+07, -2.49091e+07, -1.94572e+07, -1.39428e+07, -8.38368e+06, -2.79756e+06, 2.79756e+06, 8.38368e+06, 1.39428e+07, 1.94572e+07, 2.49091e+07, 3.02815e+07, 3.55575e+07, 4.07209e+07, 4.57559e+07, 5.06476e+07, 5.53818e+07, 5.9945e+07, 6.43245e+07, 6.85088e+07, 7.2487e+07, 7.62494e+07, 7.9787e+07, 8.30921e+07, 8.61578e+07, 8.89782e+07, 9.15484e+07, 9.38644e+07, 9.59232e+07, 9.77227e+07, 9.92616e+07, 1.00539e+08, 1.01557e+08, 1.02314e+08, 1.02814e+08, 1.03059e+08, 1.03052e+08, 1.02796e+08, 1.02296e+08, 1.01557e+08, 1.00583e+08, 9.93806e+07, 9.79556e+07, 9.63141e+07, 9.44628e+07, 9.24085e+07, 9.01583e+07, 8.77195e+07, 8.50994e+07, 8.23058e+07, 7.93463e+07, 7.62288e+07, 7.29612e+07, 6.95514e+07, 6.60076e+07, 6.23378e+07, 5.85502e+07, 5.46528e+07, 5.06538e+07, 4.65614e+07, 4.23838e+07, 3.8129e+07, 3.38053e+07, 2.94208e+07, 2.49836e+07, 2.05018e+07, 1.59836e+07, 1.14371e+07, 6.87036e+06, 2.29147e+06
-2.3198e+06, -6.95537e+06, -1.15788e+07, -1.6182e+07, -2.07569e+07, -2.52954e+07, -2.97893e+07, -3.42306e+07, -3.8611e+07, -4.29225e+07, -4.71568e+07, -5.13058e+07, -5.53613e+07, -5.9315e+07, -6.31587e+07, -6.68844e+07, -7.04836e+07, -7.39484e+07, -7.72705e+07, -8.04419e+07, -8.34545e+07, -8.63003e+07, -8.89714e+07, -9.14602e+07, -9.37589e+07, -9.58602e+07, -9.77567e+07, -9.94413e+07, -1.00907e+08, -1.02148e+08, -1.03158e+08, -1.0393e+08, -1.0446e+08, -1.04742e+08, -1.04771e+08, -1.04545e+08, -1.04059e+08, -1.03311e+08, -1.02299e+08, -1.0102e+08, -9.94757e+07, -9.76649e+07, -9.5589e+07, -9.32499e+07, -9.06507e+07, -8.77949e+07, -8.46876e+07, -8.13346e+07, -7.77426e+07, -7.39196e+07, -6.98746e+07, -6.56174e+07, -6.1159e+07, -5.65114e+07, -5.16874e+07, -4.67008e+07, -4.15662e+07, -3.62991e+07, -3.09156e+07, -2.54325e+07, -1.98671e+07, -1.42372e+07, -8.5609e+06, -2.85674e+06, 2.85674e+06, 8.5609e+06, 1.42372e+07, 1.98671e+07, 2.54325e+07, 3.09156e+07, 3.62991e+07, 4.15662e+07, 4.67008e+07, 5.16874e+07, 5.65114e+07, 6.1159e+07, 6.56174e+07, 6.98746e+07, 7.39196e+07, 7.77426e+07, 8.13346e+07, 8.46876e+07, 8.77949e+07, 9.06507e+07, 9.32499e+07, 9.5589e+07, 9.76649e+07, 9.94757e+07, 1.0102e+08, 1.02299e+08, 1.03311e+08, 1.04059e+08, 1.04545e+08, 1.04771e+08, 1.04742e+08, 1.0446e+08, 1.0393e+08, 1.03158e+08, 1.02148e+08, 1.00907e+08, 9.94413e+07, 9.77567e+07, 9.58602e+07, 9.37589e+07, 9.14602e+07, 8.89714e+07, 8.63003e+07, 8.34545e+07, 8.04419e+07, 7.72705e+07, 7.39484e+07, 7.04836e+07, 6.68844e+07, 6.31587e+07, 5.9315e+07, 5.53613e+07, 5.13058e+07, 4.71568e+07, 4.29225e+07, 3.8611e+07, 3.42306e+07, 2.97893e+07, 2.52954e+07, 2.07569e+07, 1.6182e+07, 1.15788e+07, 6.95537e+06, 2.3198e+06
-2.35218e+06, -7.05251e+06, -1.17407e+07, -1.64087e+07, -2.10484e+07, -2.56518e+07, -3.02106e+07, -3.47167e+07, -3.91621e+07, -4.35384e+07, -4.78376e+07, -5.20514e+07, -5.61715e+07, -6.01897e+07, -6.40978e+07, -6.78874e+07, -7.15504e+07, -7.50783e+07, -7.8463e+07, -8.16962e+07, -8.47699e+07, -8.76757e+07, -9.04058e+07, -9.29521e+07, -9.53068e+07, -9.74623e+07, -9.9411e+07, -1.01146e+08, -1.02659e+08, -1.03945e+08, -1.04996e+08, -1.05807e+08, -1.06371e+08, -1.06684e+08, -1.0674e+08, -1.06535e+08, -1.06066e+08, -1.0533e+08, -1.04323e+08, -1.03045e+08, -1.01495e+08, -9.96716e+07, -9.75767e+07, -9.52118e+07, -9.25795e+07, -8.96837e+07, -8.65289e+07, -8.3121e+07, -7.94668e+07, -7.55743e+07, -7.14525e+07, -6.71114e+07, -6.25623e+07, -5.78174e+07, -5.28897e+07, -4.77936e+07, -4.25441e+07, -3.71572e+07, -3.16494e+07, -2.60382e+07, -2.03415e+07, -1.45778e+07, -8.76604e+06, -2.92524e+06, 2.92524e+06, 8.76604e+06, 1.45778e+07, 2.03415e+07, 2.60382e+07, 3.16494e+07, 3.71572e+07, 4.25441e+07, 4.77936e+07, 5.28897e+07, 5.78174e+07, 6.25623e+07, 6.71114e+07, 7.14525e+07, 7.55743e+07, 7.94668e+07, 8.3121e+07, 8.65289e+07, 8.96837e+07, 9.25795e+07, 9.52118e+07, 9.75767e+07, 9.96716e+07, 1.01495e+08, 1.03045e+08, 1.04323e+08, 1.0533e+08, 1.06066e+08, 1.06535e+08, 1.0674e+08, 1.06684e+08, 1.06371e+08, 1.05807e+08, 1.04996e+08, 1.03945e+08, 1.02659e+08, 1.01146e+08, 9.9411e+07, 9.74623e+07, 9.53068e+07, 9.29521e+07, 9.04058e+07, 8.76757e+07, 8.47699e+07, 8.16962e+07, 7.8463e+07, 7.50783e+07, 7.15504e+07, 6.78874e+07, 6.40978e+07, 6.01897e+07, 5.61715e+07, 5.20514e+07, 4.78376e+07, 4.35384e+07, 3.91621e+07, 3.47167e+07, 3.02106e+07, 2.56518e+07, 2.10484e+07, 1.64087e+07, 1.17407e+07, 7.05251e+06, 2.35218e+06
-2.3886e+06, -7.16176e+06, -1.19228e+07, -1.66637e+07, -2.13764e+07, -2.60526e+07, -3.06845e+07, -3.52637e+07, -3.97821e+07, -4.42315e+07, -4.86038e+07, -5.28906e+07, -5.70836e+07, -6.11747e+07, -6.51553e+07, -6.90172e+07, -7.27521e+07, -7.63514e+07, -7.98069e+07, -8.31102e+07, -8.6253e+07, -8.9227e+07, -9.20238e+07, -9.46355e+07, -9.70539e+07, -9.92712e+07, -1.01279e+08, -1.03071e+08, -1.04639e+08, -1.05976e+08, -1.07075e+08, -1.0793e+08, -1.08534e+08, -1.08882e+08, -1.08969e+08, -1.0879e+08, -1.08341e+08, -1.07619e+08, -1.0662e+08, -1.05343e+08, -1.03786e+08, -1.0195e+08, -9.98344e+07, -9.74409e+07, -9.4772e+07, -9.18313e+07, -8.86233e+07, -8.51537e+07, -8.14294e+07, -7.74584e+07, -7.32496e+07, -6.88136e+07, -6.41615e+07, -5.9306e+07, -5.42606e+07, -4.90399e+07, -4.36595e+07, -3.8136e+07, -3.24865e+07, -2.67293e+07, -2.08829e+07, -1.49667e+07, -9.00017e+06, -3.00343e+06, 3.00343e+06, 9.00017e+06, 1.49667e+07, 2.08829e+07, 2.67293e+07, 3.24865e+07, 3.8136e+07, 4.36595e+07, 4.90399e+07, 5.42606e+07, 5.9306e+07, 6.41615e+07, 6.88136e+07, 7.32496e+07, 7.74584e+07, 8.14294e+07, 8.51537e+07, 8.86233e+07, 9.18313e+07, 9.4772e+07, 9.74409e+07, 9.98344e+07, 1.0195e+08, 1.03786e+08, 1.05343e+08, 1.0662e+08, 1.07619e+08, 1.08341e+08, 1.0879e+08, 1.08969e+08, 1.08882e+08, 1.08534e+08, 1.0793e+08, 1.07075e+08, 1.05976e+08, 1.04639e+08, 1.03071e+08, 1.01279e+08, 9.92712e+07, 9.70539e+07, 9.46355e+07, 9.20238e+07, 8.9227e+07, 8.6253e+07, 8.31102e+07, 7.98069e+07, 7.63514e+07, 7.27521e+07, 6.90172e+07, 6.51553e+07, 6.11747e+07, 5.70836e+07, 5.28906e+07, 4.86038e+07, 4.42315e+07, 3.97821e+07, 3.52637e+07, 3.06845e+07, 2.60526e+07, 2.13764e+07, 1.66637e+07, 1.19228e+07, 7.16176e+06, 2.3886e+06
