0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 3.77237e-47, 2.65475e-40, 4.00327e-36, 5.56857e-33, 1.87547e-30, 2.40232e-28, 1.51464e-26, 5.53961e-25, 1.31487e-23, 2.19543e-22, 2.73823e-21, 2.6714e-20, 2.11362e-19, 1.39605e-18, 7.88098e-18, 3.87687e-17, 1.68899e-16, 6.60596e-16, 2.34656e-15, 7.64588e-15, 2.30483e-14, 6.47585e-14, 1.70695e-13, 4.24512e-13, 1.00112e-12, 2.2488e-12, 4.83062e-12, 9.95826e-12, 1.97639e-11, 3.78711e-11, 7.02441e-11, 1.26412e-10, 2.21189e-10, 3.77021e-10, 6.27126e-10, 1.01959e-09, 1.6226e-09, 2.53103e-09, 3.87448e-09, 5.82711e-09, 8.61929e-09, 1.25512e-08, 1.80088e-08
0, 0, 0, 0, 0, 0, 0, 1.48535e-44, 1.49937e-38, 1.22343e-34, 1.17104e-31, 3.0169e-29, 3.13898e-27, 1.67132e-25, 5.305e-24, 1.11521e-22, 1.67526e-21, 1.90352e-20, 1.70921e-19, 1.25533e-18, 7.75249e-18, 4.11732e-17, 1.91576e-16, 7.93137e-16, 2.96014e-15, 1.00707e-14, 3.153e-14, 9.15973e-14, 2.48677e-13, 6.34887e-13, 1.53265e-12, 3.51545e-12, 7.69427e-12, 1.6131e-11, 3.25046e-11, 6.31454e-11, 1.18589e-10, 2.15839e-10, 3.81566e-10, 6.56515e-10, 1.10143e-09, 1.80485e-09, 2.89306e-09, 4.54275e-09, 6.99658e-09, 1.05821e-08, 1.57344e-08, 2.30227e-08, 3.31813e-08, 4.71449e-08
0, 0, 0, 0, 0, 0, 0, 2.86515e-42, 7.25973e-37, 3.40009e-33, 2.28924e-30, 4.56051e-28, 3.87708e-26, 1.74879e-24, 4.82433e-23, 8.98416e-22, 1.2134e-20, 1.25438e-19, 1.03474e-18, 7.0383e-18, 4.05326e-17, 2.01925e-16, 8.85827e-16, 3.47327e-15, 1.23255e-14, 4.00121e-14, 1.19915e-13, 3.34415e-13, 8.73812e-13, 2.15218e-12, 5.02297e-12, 1.11606e-11, 2.37056e-11, 4.83114e-11, 9.47779e-11, 1.79515e-10, 3.29138e-10, 5.85565e-10, 1.01304e-09, 1.7076e-09, 2.80944e-09, 4.51888e-09, 7.11642e-09, 1.09875e-08, 1.66525e-08, 2.48028e-08, 3.63424e-08, 5.2437e-08, 7.45696e-08, 1.04602e-07
0, 0, 0, 0, 0, 0, 0, 3.60849e-40, 3.06059e-35, 8.64053e-32, 4.17644e-29, 6.50654e-27, 4.55216e-25, 1.74816e-23, 4.20688e-22, 6.95998e-21, 8.47079e-20, 7.98171e-19, 6.05776e-18, 3.82091e-17, 2.05402e-16, 9.60659e-16, 3.97613e-15, 1.4773e-14, 4.98682e-14, 1.54518e-13, 4.43362e-13, 1.18704e-12, 2.9852e-12, 7.09241e-12, 1.60005e-11, 3.44301e-11, 7.09473e-11, 1.40496e-10, 2.68221e-10, 4.95056e-10, 8.85633e-10, 1.53918e-09, 2.6041e-09, 4.29716e-09, 6.9279e-09, 1.09293e-08, 1.68957e-08, 2.56278e-08, 3.81874e-08, 5.59598e-08, 8.07267e-08, 1.14748e-07, 1.60855e-07, 2.22549e-07
0, 0, 0, 0, 0, 0, 0, 3.3368e-38, 1.13704e-33, 2.01599e-30, 7.12417e-28, 8.77006e-26, 5.08367e-24, 1.67011e-22, 3.51854e-21, 5.18608e-20, 5.7008e-19, 4.9055e-18, 3.431e-17, 2.00957e-16, 1.00967e-15, 4.43818e-15, 1.73483e-14, 6.11327e-14, 1.96457e-13, 5.81452e-13, 1.5984e-12, 4.11109e-12, 9.95607e-12, 2.28293e-11, 4.98075e-11, 1.0384e-10, 2.07666e-10, 3.99738e-10, 7.4287e-10, 1.33648e-09, 2.3334e-09, 3.96231e-09, 6.5571e-09, 1.05941e-08, 1.67385e-08, 2.59015e-08, 3.93079e-08, 5.85768e-08, 8.58142e-08, 1.2372e-07, 1.75705e-07, 2.46027e-07, 3.39931e-07, 4.63812e-07
0, 0, 0, 0, 0, 0, 0, 2.41544e-36, 3.75841e-32, 4.33359e-29, 1.13814e-26, 1.11777e-24, 5.40246e-23, 1.52525e-21, 2.82288e-20, 3.71692e-19, 3.69853e-18, 2.91182e-17, 1.87984e-16, 1.02385e-15, 4.81385e-15, 1.99093e-14, 7.35709e-14, 2.46109e-13, 7.53573e-13, 2.13207e-12, 5.61928e-12, 1.38934e-11, 3.24219e-11, 7.17938e-11, 1.51563e-10, 3.06309e-10, 5.94813e-10, 1.11346e-09, 2.01519e-09, 3.53538e-09, 6.02645e-09, 1.00026e-08, 1.61965e-08, 2.56299e-08, 3.96983e-08, 6.02731e-08, 8.98198e-08, 1.31534e-07, 1.89498e-07, 2.68846e-07, 3.75961e-07, 5.18673e-07, 7.0648e-07, 9.50777e-07
0, 0, 0, 0, 0, 0, 4.2559e-41, 1.42511e-34, 1.11404e-30, 8.60865e-28, 1.70538e-25, 1.34815e-23, 5.46565e-22, 1.33185e-20, 2.17263e-19, 2.56236e-18, 2.31303e-17, 1.66917e-16, 9.9623e-16, 5.05259e-15, 2.22576e-14, 8.67081e-14, 3.03209e-13, 9.63755e-13, 2.81408e-12, 7.617e-12, 1.92614e-11, 4.5811e-11, 1.0308e-10, 2.20563e-10, 4.50812e-10, 8.83675e-10, 1.66708e-09, 3.03635e-09, 5.35424e-09, 9.16398e-09, 1.52579e-08, 2.47635e-08, 3.925e-08, 6.08554e-08, 9.24383e-08, 1.37752e-07, 2.01643e-07, 2.90274e-07, 4.1137e-07, 5.74485e-07, 7.91284e-07, 1.07585e-06, 1.44499e-06, 1.91856e-06
0, 0, 0, 0, 0, 0, 1.46628e-38, 7.04556e-33, 2.98049e-29, 1.5845e-26, 2.39983e-24, 1.53977e-22, 5.26604e-21, 1.11217e-19, 1.60424e-18, 1.69904e-17, 1.39431e-16, 9.23945e-16, 5.10606e-15, 2.41474e-14, 9.9787e-14, 3.66566e-13, 1.21423e-12, 3.67051e-12, 1.02291e-11, 2.65091e-11, 6.43639e-11, 1.4736e-10, 3.19922e-10, 6.61871e-10, 1.31052e-09, 2.49293e-09, 4.57137e-09, 8.10512e-09, 1.39321e-08, 2.32738e-08, 3.78662e-08, 6.012e-08, 9.33118e-08, 1.41808e-07, 2.1132e-07, 3.09195e-07, 4.44736e-07, 6.29549e-07, 8.77918e-07, 1.2072e-06, 1.63823e-06, 2.19575e-06, 2.90885e-06, 3.81135e-06
0, 0, 0, 0, 0, 0, 2.46751e-36, 2.97803e-31, 7.23647e-28, 2.70844e-25, 3.17516e-23, 1.66635e-21, 4.83339e-20, 8.8825e-19, 1.13645e-17, 1.08355e-16, 8.10079e-16, 4.93799e-15, 2.53068e-14, 1.11749e-13, 4.33722e-13, 1.50405e-12, 4.72402e-12, 1.35937e-11, 3.61872e-11, 8.98607e-11, 2.09643e-10, 4.62352e-10, 9.69127e-10, 1.93977e-09, 3.72291e-09, 6.87642e-09, 1.22631e-08, 2.11762e-08, 3.54999e-08, 5.79083e-08, 9.21067e-08, 1.43117e-07, 2.17608e-07, 3.24273e-07, 4.74244e-07, 6.81552e-07, 9.63618e-07, 1.34177e-06, 1.8418e-06, 2.49448e-06, 3.33618e-06, 4.40935e-06, 5.76315e-06, 7.45388e-06
