0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000123174, 0.0046962, 0.0132876, 0.0207397, 0.026154, 0.0300191, 0.0328858, 0.0351472, 0.0370571, 0.0387755, 0.0404027, 0.0420013, 0.0436112, 0.0452574, 0.0469563, 0.0487187, 0.050552, 0.0524615, 0.0544514, 0.0565251, 0.0586859, 0.0609369, 0.0632809, 0.0657212, 0.0682611, 0.0709038, 0.073653, 0.0765124, 0.0794859, 0.0825778, 0.0857923, 0.0891339, 0.0926076, 0.0962181, 0.0999707, 0.103871, 0.107924, 0.112136, 0.116514, 0.121063, 0.12579, 0.130702, 0.135806, 0.141111, 0.146622, 0.152349, 0.1583, 0.164484, 0.170909, 0.177586, 0.184523, 0.191732, 0.199223, 0.207006, 0.215093, 0.223496, 0.232228, 0.2413, 0.250728, 0.260523
0.000288205, 0.00971974, 0.0268908, 0.0416709, 0.0523932, 0.0600508, 0.0657371, 0.0702293, 0.0740291, 0.0774525, 0.0806971, 0.083887, 0.0871007, 0.0903879, 0.0937808, 0.0973008, 0.100962, 0.104776, 0.108751, 0.112893, 0.117209, 0.121705, 0.126387, 0.131261, 0.136334, 0.141612, 0.147103, 0.152814, 0.158753, 0.164929, 0.171349, 0.178023, 0.184961, 0.192172, 0.199667, 0.207457, 0.215552, 0.223965, 0.232708, 0.241794, 0.251235, 0.261046, 0.271241, 0.281834, 0.292842, 0.304281, 0.316167, 0.328517, 0.34135, 0.354685, 0.368541, 0.382939, 0.397899, 0.413444, 0.429596, 0.446379, 0.463819, 0.481939, 0.500768, 0.520332
0.000547028, 0.0154028, 0.041119, 0.062979, 0.0787986, 0.0901049, 0.0985177, 0.105181, 0.110831, 0.115932, 0.120775, 0.125542, 0.130347, 0.135265, 0.140342, 0.14561, 0.15109, 0.156799, 0.162748, 0.168947, 0.175407, 0.182136, 0.189143, 0.196438, 0.204031, 0.211931, 0.220149, 0.228696, 0.237584, 0.246826, 0.256435, 0.266424, 0.276807, 0.287599, 0.298816, 0.310473, 0.322589, 0.33518, 0.348264, 0.361861, 0.375991, 0.390674, 0.405931, 0.421785, 0.43826, 0.455378, 0.473166, 0.49165, 0.510856, 0.530812, 0.551549, 0.573096, 0.595485, 0.618749, 0.642922, 0.668039, 0.694138, 0.721257, 0.749436, 0.778715
0.000972945, 0.0220864, 0.0562691, 0.0848367, 0.105443, 0.120186, 0.131188, 0.139934, 0.147376, 0.154116, 0.160529, 0.166851, 0.17323, 0.179763, 0.186509, 0.193511, 0.200795, 0.208383, 0.216291, 0.224532, 0.233119, 0.242063, 0.251377, 0.261074, 0.271165, 0.281665, 0.292588, 0.303948, 0.315762, 0.328046, 0.340817, 0.354093, 0.367893, 0.382236, 0.397145, 0.412639, 0.428741, 0.445475, 0.462865, 0.480937, 0.499716, 0.519231, 0.539509, 0.56058, 0.582476, 0.605227, 0.628869, 0.653434, 0.67896, 0.705484, 0.733044, 0.761682, 0.791438, 0.822358, 0.854485, 0.887868, 0.922556, 0.958598, 0.996049, 1.03496
0.00167424, 0.0301225, 0.0726191, 0.107398, 0.132385, 0.150292, 0.163706, 0.174419, 0.183578, 0.191905, 0.199851, 0.207699, 0.21563, 0.223756, 0.232153, 0.240869, 0.249938, 0.259386, 0.269232, 0.279492, 0.290183, 0.30132, 0.312916, 0.324988, 0.337552, 0.350624, 0.364222, 0.378365, 0.393072, 0.408364, 0.424262, 0.440789, 0.457969, 0.475825, 0.494384, 0.513672, 0.533717, 0.554549, 0.576197, 0.598694, 0.622071, 0.646364, 0.671607, 0.697838, 0.725095, 0.753417, 0.782848, 0.813428, 0.845204, 0.878222, 0.912531, 0.94818, 0.985223, 1.02371, 1.06371, 1.10526, 1.14844, 1.19331, 1.23993, 1.28838
0.00281091, 0.0398739, 0.090421, 0.130794, 0.15967, 0.180408, 0.196021, 0.208564, 0.219348, 0.2292, 0.238634, 0.247974, 0.257427, 0.267122, 0.277145, 0.287551, 0.298381, 0.309664, 0.321423, 0.333676, 0.346444, 0.359742, 0.37359, 0.388006, 0.403008, 0.418617, 0.434854, 0.451741, 0.469302, 0.487561, 0.506543, 0.526276, 0.546788, 0.568108, 0.590267, 0.613296, 0.63723, 0.662102, 0.687949, 0.714809, 0.742721, 0.771725, 0.801865, 0.833183, 0.865726, 0.899542, 0.93468, 0.971192, 1.00913, 1.04855, 1.08952, 1.13208, 1.17631, 1.22226, 1.27001, 1.31963, 1.37118, 1.42475, 1.48042, 1.53826
0.00461497, 0.0517106, 0.109894, 0.155124, 0.18732, 0.210512, 0.228079, 0.242292, 0.254598, 0.265902, 0.276771, 0.287564, 0.298505, 0.309738, 0.321358, 0.333428, 0.34599, 0.359078, 0.372718, 0.386933, 0.401743, 0.417169, 0.433232, 0.449952, 0.467353, 0.485457, 0.504289, 0.523875, 0.544241, 0.565417, 0.587433, 0.610318, 0.634107, 0.658832, 0.68453, 0.711238, 0.738994, 0.767839, 0.797815, 0.828964, 0.861334, 0.894971, 0.929924, 0.966244, 1.00398, 1.0432, 1.08395, 1.12629, 1.17029, 1.21601, 1.26351, 1.31288, 1.36417, 1.41746, 1.47284, 1.53038, 1.59017, 1.65229, 1.71684, 1.78392
0.00741379, 0.0660025, 0.131218, 0.180457, 0.215339, 0.240565, 0.259815, 0.275524, 0.289235, 0.301911, 0.314158, 0.326357, 0.338748, 0.351485, 0.36467, 0.378369, 0.392631, 0.40749, 0.422977, 0.439115, 0.455929, 0.473442, 0.491677, 0.510657, 0.53041, 0.55096, 0.572336, 0.594568, 0.617685, 0.641721, 0.666709, 0.692685, 0.719685, 0.747748, 0.776916, 0.807229, 0.838732, 0.871471, 0.905492, 0.940847, 0.977586, 1.01576, 1.05543, 1.09666, 1.13949, 1.184, 1.23025, 1.27831, 1.32824, 1.38013, 1.43405, 1.49007, 1.54829, 1.60877, 1.67162, 1.73693, 1.80479, 1.8753, 1.94857, 2.02469
0.011655, 0.0831085, 0.154523, 0.206819, 0.243703, 0.270514, 0.291159, 0.308177, 0.323167, 0.337129, 0.35069, 0.364245, 0.378043, 0.392246, 0.406958, 0.42225, 0.438173, 0.454765, 0.472058, 0.490078, 0.508852, 0.528405, 0.548763, 0.569954, 0.592005, 0.614946, 0.638809, 0.663626, 0.689432, 0.716262, 0.744155, 0.773149, 0.803288, 0.834613, 0.86717, 0.901006, 0.936169, 0.972712, 1.01069, 1.05015, 1.09116, 1.13377, 1.17805, 1.22406, 1.27187, 1.32155, 1.37318, 1.42682, 1.48256, 1.54047, 1.60065, 1.66319, 1.72816, 1.79568, 1.86583, 1.93872, 2.01447, 2.09317, 2.17495, 2.25992
