-4.7203e-06, -6.88264e-06, -4.18201e-06, 3.05345e-05, 0.000132839, 0.000283545, 0.000274437, -0.000383308, -0.00222575, -0.00503224, -0.00672872, -0.00313373, 0.0100058, 0.0325185, 0.055396, 0.0610237, 0.0311462, -0.0397999, -0.134274, -0.213352, -0.233265, -0.169065, -0.0313641, 0.135022, 0.270767, 0.329164, 0.295828, 0.191507, 0.0587906, -0.0582549, -0.130765, -0.151568, -0.131458, -0.0898558, -0.0454522, -0.0104964, 0.0104673, 0.0187345, 0.0184464, 0.0140331, 0.00877931, 0.00445985, 0.00162938, 0.000131847, -0.000454373, -0.000542961, -0.000427404, -0.000271626, -0.00014556, -6.78756e-05, -3.85311e-05
-6.9508e-06, -5.67947e-06, -6.81598e-06, 9.39312e-06, 7.65265e-05, 0.000210547, 0.000307531, 1.50598e-05, -0.00121903, -0.0036279, -0.00611834, -0.00549087, 0.00273117, 0.0209315, 0.0446567, 0.0602346, 0.048886, -0.00216371, -0.087129, -0.176937, -0.228669, -0.206569, -0.103161, 0.0527978, 0.207413, 0.306092, 0.317771, 0.246309, 0.124721, -0.00240504, -0.0979857, -0.144123, -0.14322, -0.111051, -0.0671253, -0.0270516, 0.000872349, 0.0152239, 0.018907, 0.0163189, 0.0113516, 0.00651896, 0.00295114, 0.00081543, -0.000197382, -0.000513732, -0.000488334, -0.000347553, -0.000205317, -0.000103574, -5.02854e-05
-8.91457e-06, -5.67947e-06, -6.77875e-06, -1.19929e-06, 3.81475e-05, 0.00014107, 0.000273084, 0.000210521, -0.00051974, -0.00237021, -0.00498226, -0.00620738, -0.00203975, 0.0112685, 0.0329449, 0.0538233, 0.0570533, 0.025957, -0.043532, -0.133661, -0.207172, -0.223176, -0.159169, -0.0261815, 0.132958, 0.262241, 0.317771, 0.286051, 0.186583, 0.0595145, -0.053365, -0.12433, -0.146015, -0.128164, -0.0889854, -0.0463315, -0.0121669, 0.00880764, 0.0175312, 0.0178038, 0.0138412, 0.00885369, 0.00463634, 0.0018038, 0.000258902, -0.000380505, -0.00050965, -0.000418258, -0.000273705, -0.000151225, -7.3926e-05
-9.15758e-06, -6.88264e-06, -6.19909e-06, -5.41647e-06, 1.47036e-05, 8.52705e-05, 0.000211545, 0.000272644, -8.6546e-05, -0.00136966, -0.00369383, -0.00584727, -0.00467064, 0.00396512, 0.0218587, 0.0441374, 0.0574224, 0.0441507, -0.00683111, -0.0888211, -0.17349, -0.220294, -0.196259, -0.0953972, 0.0543671, 0.201914, 0.295828, 0.306934, 0.238862, 0.122691, 0.000570802, -0.0921484, -0.138018, -0.138769, -0.109007, -0.0671942, -0.0283845, -0.000827456, 0.013782, 0.01799, 0.0159141, 0.0113045, 0.00665211, 0.00313012, 0.000966778, -9.77295e-05, -0.000461287, -0.000468036, -0.000344581, -0.000209433, -0.000109476
-4.99852e-06, -7.97748e-06, -6.19909e-06, -6.44462e-06, 2.05005e-06, 4.55434e-05, 0.000147424, 0.000258542, 0.000143073, -0.000651464, -0.00249345, -0.00489777, -0.00566427, -0.00097843, 0.0124211, 0.0332218, 0.0521671, 0.0531792, 0.0210668, -0.04689, -0.132827, -0.20111, -0.213543, -0.14985, -0.0213947, 0.13089, 0.254095, 0.306934, 0.276732, 0.181834, 0.0601132, -0.0487814, -0.118213, -0.140669, -0.124924, -0.0880511, -0.047095, -0.0137298, 0.00721476, 0.0163503, 0.0171526, 0.0136276, 0.00890648, 0.00479793, 0.00197092, 0.000384222, -0.000305476, -0.000474329, -0.000407366, -0.000274672, -0.00015637
7.83924e-06, -6.85684e-06, -6.77875e-06, -6.41879e-06, -3.75626e-06, 2.01114e-05, 9.30459e-05, 0.000209492, 0.000233542, -0.000188215, -0.00150755, -0.00373073, -0.00554537, -0.00385338, 0.00512682, 0.02265, 0.0434931, 0.0546122, 0.0396186, -0.0111474, -0.0902008, -0.169988, -0.212217, -0.186486, -0.0881374, 0.0557332, 0.196614, 0.286051, 0.296619, 0.231736, 0.12068, 0.00331945, -0.0866336, -0.13218, -0.134449, -0.106953, -0.0671688, -0.0296032, -0.00243955, 0.012384, 0.0170787, 0.0154931, 0.0112353, 0.00676689, 0.00329812, 0.00111379, 1.78467e-06, -0.000407174, -0.000445831, -0.000340183, -0.000212746
3.53247e-05, -5.53398e-07, -6.81598e-06, -6.41879e-06, -5.85167e-06, 5.5241e-06, 5.25864e-05, 0.000151786, 0.000240131, 7.29259e-05, -0.000777349, -0.00259537, -0.00478134, -0.00510442, 4.62783e-05, 0.0134662, 0.0333606, 0.0504424, 0.0494079, 0.0164642, -0.0499006, -0.1318, -0.195173, -0.204344, -0.141072, -0.0169727, 0.128825, 0.246309, 0.296619, 0.267845, 0.177255, 0.0605981, -0.0444835, -0.112399, -0.135523, -0.121742, -0.0870607, -0.0477507, -0.0151903, 0.00568746, 0.015193, 0.0164951, 0.0133941, 0.00893868, 0.00494488, 0.00213056, 0.000507478, -0.000229565, -0.000437165, -0.000394795, -0.000274532
8.45791e-05, 1.52351e-05, -4.18201e-06, -6.44462e-06, -6.36421e-06, -1.83779e-06, 2.55232e-05, 9.97115e-05, 0.000204414, 0.000190746, -0.000288898, -0.00163195, -0.00373976, -0.00521657, -0.00304395, 0.00621532, 0.0233128, 0.0427378, 0.0518155, 0.0352872, -0.0151326, -0.0912963, -0.166447, -0.204429, -0.17722, -0.0813466, 0.0569147, 0.191507, 0.276732, 0.286795, 0.224914, 0.11869, 0.0058578, -0.0814218, -0.126596, -0.130255, -0.104896, -0.0670573, -0.0307141, -0.00396697, 0.0110299, 0.0161749, 0.0150581, 0.0111453, 0.00686395, 0.00345517, 0.00125621, 0.000100852, -0.000351613, -0.000421831, -0.000334389
0.000162204, 4.61767e-05, 4.27449e-06, -5.41647e-06, -6.36421e-06, -4.99413e-06, 9.17427e-06, 5.91495e-05, 0.000154076, 0.00021811, 8.95419e-07, -0.000896403, -0.00267607, -0.00463556, -0.00453252, 0.00103111, 0.014407, 0.0333726, 0.0486629, 0.0457446, 0.0121374, -0.0525892, -0.130602, -0.189365, -0.195559, -0.132801, -0.0128876, 0.126767, 0.238862, 0.286795, 0.259364, 0.172836, 0.0609799, -0.0404523, -0.10687, -0.13057, -0.118619, -0.0860212, -0.048306, -0.016553, 0.00422437, 0.0140606, 0.0158332, 0.0131423, 0.00895131, 0.00507749, 0.00228256, 0.00062837, -0.00015304, -0.000398323, -0.000380614
0.000270933, 9.85227e-05, 2.28481e-05, -1.19929e-06, -5.85167e-06, -6.04105e-06, 3.22719e-07, 3.08469e-05, 0.000105147, 0.000196375, 0.000144799, -0.000387622, -0.00174232, -0.00372224, -0.00486468, -0.00224666, 0.00723029, 0.0238544, 0.0418846, 0.0490425, 0.0311533, -0.018806, -0.0921331, -0.162883, -0.196924, -0.168432, -0.0749921, 0.0579287, 0.186583, 0.267845, 0.277432, 0.218379, 0.116723, 0.00820139, -0.0764946, -0.121256, -0.126187, -0.102841, -0.0668672, -0.0317235, -0.00541272, 0.00971967, 0.0152803, 0.0146108, 0.0110358, 0.0069439, 0.0036013, 0.00139378, 0.000199184, -0.000294821, -0.000396154
0.000404185, 0.000177174, 5.67945e-05, 9.39312e-06, -3.75626e-06, -6.04105e-06, -3.87482e-06, 1.29463e-05, 6.51164e-05, 0.000154247, 0.00019277, -7.22251e-05, -0.00100777, -0.00273587, -0.00446305, -0.0039529, 0.00197342, 0.0152468, 0.0332683, 0.0468409, 0.0421932, 0.00807501, -0.0549793, -0.129256, -0.18369, -0.187168, -0.125004, -0.00911336, 0.124721, 0.231736, 0.277432, 0.251266, 0.168572, 0.0612683, -0.0366704, -0.101611, -0.125801, -0.115557, -0.0849392, -0.0487682, -0.0178225, 0.00282408, 0.0129538, 0.0151688, 0.0128741, 0.00894537, 0.00519607, 0.00242681, 0.000746624, -7.61559e-05, -0.000357969
0.000538537, 0.000282142, 0.00011137, 3.05345e-05, 2.05005e-06, -4.99413e-06, -5.45118e-06, 2.70038e-06, 3.59923e-05, 0.000109254, 0.00018548, 9.62523e-05, -0.000483497, -0.00183828, -0.00367962, -0.00449337, -0.00146532, 0.00817192, 0.0242821, 0.0409456, 0.0463018, 0.0272132, -0.022186, -0.0927349, -0.159309, -0.189692, -0.160094, -0.0690436, 0.0587906, 0.181834, 0.259364, 0.268503, 0.212117, 0.114783, 0.0103646, -0.0718351, -0.116147, -0.12224, -0.100791, -0.0666056, -0.0326374, -0.00677978, 0.00845324, 0.0143963, 0.0141532, 0.0109084, 0.0070074, 0.00373662, 0.0015263, 0.000296508, -0.00023701
0.00062496, 0.000403135, 0.000189688, 6.69751e-05, 1.47036e-05, -1.83779e-06, -5.45118e-06, -2.50248e-06, 1.67821e-05, 7.03821e-05, 0.000152281, 0.000164432, -0.000145675, -0.00111073, -0.00277522, -0.00426646, -0.00336955, 0.00287111, 0.0159893, 0.0330581, 0.0449875, 0.0387566, 0.0042654, -0.0570931, -0.127779, -0.178151, -0.179153, -0.11765, -0.00562643, 0.122691, 0.224914, 0.268503, 0.243529, 0.164456, 0.0614719, -0.0331213, -0.0966076, -0.121211, -0.112556, -0.0838206, -0.0491437, -0.0190034, 0.00148507, 0.0118735, 0.0145036, 0.012591, 0.00892186, 0.00530098, 0.00256324, 0.000861993, 8.4271e-07
0.000580902, 0.000512477, 0.000289068, 0.000122879, 3.81475e-05, 5.5241e-06, -3.87482e-06, -4.5977e-06, 5.26418e-06, 4.08724e-05, 0.000111955, 0.000171865, 4.56614e-05, -0.000575713, -0.00191963, -0.00361345, -0.00410611, -0.000703269, 0.00904088, 0.024603, 0.0399322, 0.0436012, 0.0234626, -0.0252901, -0.0931236, -0.155736, -0.182724, -0.152182, -0.0634731, 0.0595145, 0.177255, 0.251266, 0.259984, 0.206113, 0.112869, 0.0123605, -0.0674272, -0.111258, -0.118413, -0.0987505, -0.0662789, -0.0334613, -0.00807111, 0.00723026, 0.0135242, 0.0136869, 0.0107641, 0.0070551, 0.00386123, 0.00165361, 0.000392574
0.000286903, 0.000557413, 0.000395742, 0.000199526, 7.65265e-05, 2.01114e-05, 3.22719e-07, -4.5977e-06, -8.90971e-07, 2.06215e-05, 7.48541e-05, 0.000148191, 0.000133439, -0.000218733, -0.00120468, -0.00279476, -0.00404835, -0.00278612, 0.00372262, 0.0166387, 0.0327514, 0.0431129, 0.0354366, 0.000697246, -0.0589511, -0.12619, -0.172748, -0.171497, -0.110713, -0.00240504, 0.12068, 0.218379, 0.259984, 0.236133, 0.160483, 0.0615987, -0.0297899, -0.0918458, -0.116791, -0.109618, -0.0826709, -0.0494388, -0.0201, 0.000205797, 0.0108201, 0.0138391, 0.0122945, 0.00888174, 0.00539258, 0.0026918, 0.000974254
-0.000407134, 0.000454016, 0.000478326, 0.000291614, 0.000132839, 4.55434e-05, 9.17427e-06, -2.50248e-06, -3.48681e-06, 7.97845e-06, 4.54051e-05, 0.000113197, 0.000155695, -6.42353e-06, -0.000663552, -0.00198629, -0.00352532, -0.00370618, 3.66296e-05, 0.00983824, 0.0248243, 0.0388547, 0.040947, 0.0198965, -0.0281352, -0.0933191, -0.152174, -0.176014, -0.144671, -0.0582549, 0.0601132, 0.172836, 0.243529, 0.25185, 0.200354, 0.110985, 0.0142014, -0.0632562, -0.106579, -0.114702, -0.0967228, -0.0658933, -0.0342006, -0.00928961, 0.00605033, 0.0126652, 0.0132134, 0.0106044, 0.00708766, 0.00397529, 0.00177554
-0.00166001, 8.63394e-05, 0.000481245, 0.000382185, 0.000206518, 8.52705e-05, 2.55232e-05, 2.70038e-06, -3.48681e-06, 9.41184e-07, 2.44035e-05, 7.84532e-05, 0.000142017, 0.00010015, -0.00029072, -0.00128917, -0.00279519, -0.00381129, -0.00220592, 0.00452682, 0.0171989, 0.0323575, 0.0412259, 0.0322343, -0.00264061, -0.0605726, -0.124505, -0.167484, -0.164181, -0.104167, 0.000570802, 0.11869, 0.212117, 0.25185, 0.22906, 0.156645, 0.061656, -0.0266622, -0.0873128, -0.112537, -0.106742, -0.0814949, -0.0496593, -0.0211163, -0.00101534, 0.00979419, 0.0131767, 0.011986, 0.00882597, 0.00547127, 0.00281248
-0.00359639, -0.000684422, 0.000320448, 0.000436714, 0.000289758, 0.00014107, 5.25864e-05, 1.29463e-05, -8.90971e-07, -2.12868e-06, 1.08041e-05, 4.95138e-05, 0.000112946, 0.000137163, -5.94638e-05, -0.000746376, -0.00203833, -0.00341691, -0.00329668, 0.000751923, 0.0105654, 0.0249528, 0.0377227, 0.0383448, 0.01651, -0.0307369, -0.09334, -0.148633, -0.169551, -0.137539, -0.053365, 0.0605981, 0.168572, 0.236133, 0.24408, 0.194828, 0.109129, 0.0158984, -0.059308, -0.102101, -0.111105, -0.0947108, -0.0654542, -0.0348604, -0.0104381, 0.00491294, 0.0118203, 0.0127344, 0.0104304, 0.00710574, 0.00407896
-0.00624076, -0.0019955, -0.000115105, 0.0003977, 0.000362728, 0.000210547, 9.30459e-05, 3.08469e-05, 5.26418e-06, -2.12868e-06, 2.97119e-06, 2.80677e-05, 8.11138e-05, 0.000133826, 6.49345e-05, -0.000361008, -0.00136384, -0.00277737, -0.00355773, -0.00163193, 0.00528302, 0.0176742, 0.0318851, 0.0393348, 0.0291502, -0.00575907, -0.0619756, -0.122738, -0.162358, -0.15719, -0.0979857, 0.00331945, 0.116723, 0.206113, 0.24408, 0.222291, 0.152938, 0.0616505, -0.023725, -0.0829964, -0.10844, -0.10393, -0.0802971, -0.0498108, -0.0220564, -0.00217997, 0.00879606, 0.0125179, 0.0116669, 0.00875548, 0.00553744
-0.00943209, -0.00393879, -0.000951748, 0.000182114, 0.000388347, 0.000283545, 0.000147424, 5.91495e-05, 1.67821e-05, 9.41184e-07, -5.37649e-07, 1.36994e-05, 5.31289e-05, 0.000111189, 0.000116478, -0.000112937, -0.000823638, -0.00207594, -0.00328989, -0.0028805, 0.00144055, 0.0112241, 0.0249951, 0.0365452, 0.0357992, 0.0132977, -0.0331106, -0.093203, -0.145119, -0.163328, -0.130765, -0.0487814, 0.0609799, 0.164456, 0.22906, 0.236653, 0.189522, 0.107305, 0.017462, -0.0555698, -0.0978131, -0.107619, -0.0927172, -0.0649668, -0.0354454, -0.0115194, 0.00381752, 0.0109902, 0.012251, 0.0102433, 0.00711
-0.012732, -0.0064969, -0.00230478, -0.00031496, 0.000308046, 0.000337709, 0.000211545, 9.97115e-05, 3.59923e-05, 7.97845e-06, -5.37649e-07, 5.17242e-06, 3.15553e-05, 8.27847e-05, 0.000123706, 2.81657e-05, -0.000429019, -0.00142844, -0.00274221, -0.00329005, -0.00106682, 0.00599088, 0.0180688, 0.0313423, 0.0374466, 0.026184, -0.00866876, -0.0631769, -0.120902, -0.157369, -0.150509, -0.0921484, 0.0058578, 0.114783, 0.200354, 0.236653, 0.215811, 0.149356, 0.0615881, -0.0209661, -0.0788853, -0.104497, -0.101181, -0.0790818, -0.0498982, -0.0229242, -0.00328973, 0.00782591, 0.0118636, 0.0113386, 0.00867118
-0.0153498, -0.00946435, -0.00423445, -0.0012065, 4.08662e-05, 0.000333988, 0.000273084, 0.000151786, 6.51164e-05, 2.06215e-05, 2.97119e-06, 1.26772e-06, 1.66211e-05, 5.61886e-05, 0.000107933, 9.38688e-05, -0.000166344, -0.000894871, -0.00209942, -0.00314595, -0.00246031, 0.00210083, 0.0118161, 0.0249578, 0.0353301, 0.0333139, 0.0102539, -0.0352704, -0.0929239, -0.141639, -0.157337, -0.12433, -0.0444835, 0.0612683, 0.160483, 0.222291, 0.229551, 0.184425, 0.105511, 0.0189018, -0.0520293, -0.0937073, -0.10424, -0.0907442, -0.064436, -0.0359603, -0.0125363, 0.0027634, 0.0101759, 0.0117647, 0.0100441
-0.0161179, -0.0123674, -0.00668481, -0.00258583, -0.000510965, 0.000213556, 0.000307531, 0.000209492, 0.000105147, 4.08724e-05, 1.08041e-05, 1.26772e-06, 7.5149e-06, 3.481e-05, 8.34284e-05, 0.000111765, -9.7827e-06, -0.000494229, -0.00148285, -0.00269069, -0.00301054, -0.000512965, 0.00665037, 0.0183871, 0.0307367, 0.0355677, 0.0233349, -0.01138, -0.0641921, -0.119008, -0.152518, -0.144123, -0.0866336, 0.00820139, 0.112869, 0.194828, 0.229551, 0.209603, 0.145895, 0.0614745, -0.0183744, -0.0749685, -0.100699, -0.0984942, -0.0778525, -0.0499265, -0.0237232, -0.00434628, 0.00688385, 0.011215, 0.0110021
